kmax=15
(13,14),(5,-1),(51,-83)
(2,3),(27,-1),(51,-83)
(27,1),(2,-3),(51,-83)
(3,4),(11,-1),(29,-47)
(5,6),(7,-1),(29,-47)
(5,1),(14,-15),(55,-89)
(29,1),(2,-3),(55,-89)
(2,3),(29,-1),(55,-89)
(14,15),(5,-1),(55,-89)
(1,11),(2,1),(13,-21)
(2,-1),(1,-11),(13,-21)
(11,-1),(1,-2),(13,-21)
(3,1),(6,-5),(13,-21)
(6,5),(3,-1),(13,-21)
(9,1),(4,-5),(31,-49)
(3,4),(13,-1),(35,-55)
(13,1),(3,-4),(35,-55)
(7,1),(6,-7),(35,-55)
(1,9),(2,1),(11,-17)
(3,1),(5,-4),(11,-17)
(5,4),(3,-1),(11,-17)
(7,1),(7,-8),(41,-63)
(15,1),(3,-4),(41,-63)
(3,4),(15,-1),(41,-63)
(9,1),(5,-6),(39,-59)
(5,6),(9,-1),(39,-59)
(4,5),(11,-1),(39,-59)
(17,1),(3,-4),(47,-71)
(3,4),(17,-1),(47,-71)
(8,9),(7,-1),(47,-71)
(7,1),(8,-9),(47,-71)
(2,3),(1,0),(2,-3)
(19,1),(3,-4),(53,-79)
(3,4),(19,-1),(53,-79)
(9,10),(7,-1),(53,-79)
(10,11),(7,-1),(59,-87)
(7,1),(10,-11),(59,-87)
(21,1),(3,-4),(59,-87)
(9,1),(6,-7),(47,-69)
(13,1),(4,-5),(47,-69)
(4,5),(13,-1),(47,-69)
(3,4),(23,-1),(65,-95)
(11,12),(7,-1),(65,-95)
(7,1),(11,-12),(65,-95)
(23,1),(3,-4),(65,-95)
(25,1),(3,-4),(71,-103)
(3,4),(25,-1),(71,-103)
(12,13),(7,-1),(71,-103)
(7,1),(12,-13),(71,-103)
(11,1),(5,-6),(49,-71)
(4,3),(3,-1),(9,-13)
(2,-1),(1,-7),(9,-13)
(1,7),(2,1),(9,-13)
(1,2),(7,1),(9,-13)
(3,4),(27,-1),(77,-111)
(13,14),(7,-1),(77,-111)
(7,1),(13,-14),(77,-111)
(4,5),(15,-1),(55,-79)
(15,1),(4,-5),(55,-79)
(9,1),(7,-8),(55,-79)
(7,8),(9,-1),(55,-79)
(3,4),(29,-1),(83,-119)
(29,1),(3,-4),(83,-119)
(7,1),(14,-15),(83,-119)
(14,15),(7,-1),(83,-119)
(8,9),(9,-1),(63,-89)
(9,1),(8,-9),(63,-89)
(17,1),(4,-5),(63,-89)
(4,5),(17,-1),(63,-89)
(11,1),(6,-7),(59,-83)
(13,1),(5,-6),(59,-83)
(5,6),(13,-1),(59,-83)
(4,5),(19,-1),(71,-99)
(9,10),(9,-1),(71,-99)
(2,3),(29,1),(61,-85)
(1,29),(3,2),(61,-85)
(3,-2),(1,-29),(61,-85)
(29,-1),(2,-3),(61,-85)
(27,-1),(2,-3),(57,-79)
(2,3),(27,1),(57,-79)
(1,27),(3,2),(57,-79)
(3,-2),(1,-27),(57,-79)
(10,11),(9,-1),(79,-109)
(4,5),(21,-1),(79,-109)
(21,1),(4,-5),(79,-109)
(13,12),(5,-1),(53,-73)
(2,3),(25,1),(53,-73)
(25,-1),(2,-3),(53,-73)
(3,-2),(1,-25),(53,-73)
(1,25),(3,2),(53,-73)
(5,1),(13,-12),(53,-73)
(7,8),(11,-1),(69,-95)
(11,1),(7,-8),(69,-95)
(23,1),(4,-5),(87,-119)
(9,1),(11,-12),(87,-119)
(11,12),(9,-1),(87,-119)
(4,5),(23,-1),(87,-119)
(1,23),(3,2),(49,-67)
(2,3),(23,1),(49,-67)
(23,-1),(2,-3),(49,-67)
(3,-2),(1,-23),(49,-67)
(12,11),(5,-1),(49,-67)
(13,1),(6,-7),(71,-97)
(9,1),(12,-13),(95,-129)
(12,13),(9,-1),(95,-129)
(4,5),(25,-1),(95,-129)
(5,1),(11,-10),(45,-61)
(11,10),(5,-1),(45,-61)
(2,3),(21,1),(45,-61)
(21,-1),(2,-3),(45,-61)
(3,-2),(1,-21),(45,-61)
(11,1),(8,-9),(79,-107)
(8,9),(11,-1),(79,-107)
(5,6),(17,-1),(79,-107)
(17,1),(5,-6),(79,-107)
(13,14),(9,-1),(103,-139)
(9,1),(13,-14),(103,-139)
(27,1),(4,-5),(103,-139)
(4,5),(27,-1),(103,-139)
(14,15),(9,-1),(111,-149)
(9,1),(14,-15),(111,-149)
(29,1),(4,-5),(111,-149)
(4,5),(29,-1),(111,-149)
(1,19),(3,2),(41,-55)
(3,-2),(1,-19),(41,-55)
(6,7),(15,-1),(83,-111)
(15,1),(6,-7),(83,-111)
(11,1),(9,-10),(89,-119)
(9,10),(11,-1),(89,-119)
(3,-1),(1,-3),(6,-8)
(3,4),(1,0),(3,-4)
(2,1),(2,-1),(3,-4)
(1,0),(3,-4),(3,-4)
(1,3),(3,1),(6,-8)
(1,1),(7,-1),(6,-8)
(17,-1),(2,-3),(37,-49)
(3,-2),(1,-17),(37,-49)
(9,8),(5,-1),(37,-49)
(2,3),(17,1),(37,-49)
(1,17),(3,2),(37,-49)
(10,11),(11,-1),(99,-131)
(5,6),(21,-1),(99,-131)
(21,1),(5,-6),(99,-131)
(11,1),(10,-11),(99,-131)
(17,1),(6,-7),(95,-125)
(6,7),(17,-1),(95,-125)
(23,1),(5,-6),(109,-143)
(5,6),(23,-1),(109,-143)
(7,8),(15,-1),(97,-127)
(8,7),(5,-1),(33,-43)
(2,3),(15,1),(33,-43)
(15,-1),(2,-3),(33,-43)
(5,1),(8,-7),(33,-43)
(1,15),(3,2),(33,-43)
(5,6),(25,-1),(119,-155)
(12,13),(11,-1),(119,-155)
(11,1),(12,-13),(119,-155)
(19,1),(6,-7),(107,-139)
(13,1),(9,-10),(107,-139)
(9,10),(13,-1),(107,-139)
(5,6),(27,-1),(129,-167)
(27,1),(5,-6),(129,-167)
(17,1),(7,-8),(111,-143)
(7,8),(17,-1),(111,-143)
(14,15),(11,-1),(139,-179)
(11,1),(14,-15),(139,-179)
(1,5),(2,1),(7,-9)
(1,2),(5,1),(7,-9)
(21,1),(6,-7),(119,-153)
(5,-1),(1,-2),(7,-9)
(13,1),(10,-11),(119,-153)
(10,11),(13,-1),(119,-153)
(3,1),(3,-2),(7,-9)
(3,2),(3,-1),(7,-9)
(2,-1),(1,-5),(7,-9)
(13,-1),(2,-3),(29,-37)
(5,1),(7,-6),(29,-37)
(7,6),(5,-1),(29,-37)
(2,3),(13,1),(29,-37)
(1,13),(3,2),(29,-37)
(11,12),(13,-1),(131,-167)
(13,1),(11,-12),(131,-167)
(23,1),(6,-7),(131,-167)
(7,8),(19,-1),(125,-159)
(9,10),(15,-1),(125,-159)
(8,9),(17,-1),(127,-161)
(25,1),(6,-7),(143,-181)
(6,7),(25,-1),(143,-181)
(12,13),(13,-1),(143,-181)
(13,1),(12,-13),(143,-181)
(21,1),(7,-8),(139,-175)
(15,1),(10,-11),(139,-175)
(10,11),(15,-1),(139,-175)
(6,7),(27,-1),(155,-195)
(27,1),(6,-7),(155,-195)
(13,1),(13,-14),(155,-195)
(13,14),(13,-1),(155,-195)
(19,1),(8,-9),(143,-179)
(8,9),(19,-1),(143,-179)
(9,10),(17,-1),(143,-179)
(29,1),(6,-7),(167,-209)
(13,1),(14,-15),(167,-209)
(9,1),(1,-1),(8,-10)
(7,8),(23,-1),(153,-191)
(11,12),(15,-1),(153,-191)
(15,1),(11,-12),(153,-191)
(23,1),(7,-8),(153,-191)
(3,4),(29,1),(91,-113)
(29,-1),(3,-4),(91,-113)
(7,1),(15,-14),(91,-113)
(1,29),(4,3),(91,-113)
(5,1),(6,-5),(25,-31)
(6,5),(5,-1),(25,-31)
(2,3),(11,1),(25,-31)
(11,-1),(2,-3),(25,-31)
(15,1),(12,-13),(167,-207)
(12,13),(15,-1),(167,-207)
(7,8),(25,-1),(167,-207)
(8,9),(21,-1),(159,-197)
(21,1),(8,-9),(159,-197)
(19,1),(9,-10),(161,-199)
(27,-1),(3,-4),(85,-105)
(7,1),(14,-13),(85,-105)
(1,27),(4,3),(85,-105)
(27,1),(7,-8),(181,-223)
(7,8),(27,-1),(181,-223)
(13,14),(15,-1),(181,-223)
(15,1),(13,-14),(181,-223)
(17,1),(11,-12),(175,-215)
(11,12),(17,-1),(175,-215)
(8,9),(23,-1),(175,-215)
(13,12),(7,-1),(79,-97)
(4,-3),(1,-25),(79,-97)
(25,-1),(3,-4),(79,-97)
(15,1),(14,-15),(195,-239)
(14,15),(15,-1),(195,-239)
(7,8),(29,-1),(195,-239)
(29,1),(7,-8),(195,-239)
(19,1),(10,-11),(179,-219)
(21,1),(9,-10),(179,-219)
(9,10),(21,-1),(179,-219)
(8,9),(25,-1),(191,-233)
(12,13),(17,-1),(191,-233)
(3,4),(23,1),(73,-89)
(1,23),(4,3),(73,-89)
(4,-3),(1,-23),(73,-89)
(23,-1),(3,-4),(73,-89)
(23,1),(9,-10),(197,-239)
(19,1),(11,-12),(197,-239)
(11,12),(19,-1),(197,-239)
(27,1),(8,-9),(207,-251)
(8,9),(27,-1),(207,-251)
(13,14),(17,-1),(207,-251)
(10,11),(21,-1),(199,-241)
(3,4),(21,1),(67,-81)
(21,-1),(3,-4),(67,-81)
(7,1),(11,-10),(67,-81)
(14,15),(17,-1),(223,-269)
(8,9),(29,-1),(223,-269)
(25,1),(9,-10),(215,-259)
(9,10),(25,-1),(215,-259)
(12,13),(19,-1),(215,-259)
(23,1),(10,-11),(219,-263)
(10,11),(23,-1),(219,-263)
(11,12),(21,-1),(219,-263)
(21,1),(11,-12),(219,-263)
(1,0),(5,-6),(5,-6)
(9,10),(27,-1),(233,-279)
(13,14),(19,-1),(233,-279)
(19,1),(13,-14),(233,-279)
(4,-3),(1,-19),(61,-73)
(10,9),(7,-1),(61,-73)
(3,4),(19,1),(61,-73)
(1,19),(4,3),(61,-73)
(7,1),(10,-9),(61,-73)
(10,11),(25,-1),(239,-285)
(25,1),(10,-11),(239,-285)
(14,15),(19,-1),(251,-299)
(19,1),(14,-15),(251,-299)
(29,1),(9,-10),(251,-299)
(9,10),(29,-1),(251,-299)
(23,1),(11,-12),(241,-287)
(1,9),(3,2),(21,-25)
(2,3),(9,1),(21,-25)
(5,4),(5,-1),(21,-25)
(13,14),(21,-1),(259,-307)
(21,1),(13,-14),(259,-307)
(27,1),(10,-11),(259,-307)
(12,13),(23,-1),(263,-311)
(11,12),(25,-1),(263,-311)
(4,-3),(1,-17),(55,-65)
(1,17),(4,3),(55,-65)
(7,1),(9,-8),(55,-65)
(17,-1),(3,-4),(55,-65)
(21,1),(14,-15),(279,-329)
(29,1),(10,-11),(279,-329)
(10,11),(29,-1),(279,-329)
(11,12),(27,-1),(285,-335)
(13,14),(23,-1),(285,-335)
(23,1),(13,-14),(285,-335)
(27,1),(11,-12),(285,-335)
(12,13),(25,-1),(287,-337)
(29,1),(11,-12),(307,-359)
(11,12),(29,-1),(307,-359)
(14,15),(23,-1),(307,-359)
(23,1),(14,-15),(307,-359)
(12,13),(27,-1),(311,-363)
(27,1),(12,-13),(311,-363)
(25,1),(13,-14),(311,-363)
(13,14),(25,-1),(311,-363)
(1,0),(6,-7),(6,-7)
(5,-4),(1,-29),(121,-141)
(1,29),(5,4),(121,-141)
(9,1),(15,-14),(121,-141)
(29,-1),(4,-5),(121,-141)
(4,5),(29,1),(121,-141)
(15,-1),(3,-4),(49,-57)
(4,-3),(1,-15),(49,-57)
(8,7),(7,-1),(49,-57)
(7,1),(8,-7),(49,-57)
(1,15),(4,3),(49,-57)
(29,1),(12,-13),(335,-389)
(12,13),(29,-1),(335,-389)
(27,1),(13,-14),(337,-391)
(9,1),(14,-13),(113,-131)
(14,13),(9,-1),(113,-131)
(4,5),(27,1),(113,-131)
(1,27),(5,4),(113,-131)
(14,15),(27,-1),(363,-419)
(13,14),(29,-1),(363,-419)
(29,1),(13,-14),(363,-419)
(1,25),(5,4),(105,-121)
(4,5),(25,1),(105,-121)
(25,-1),(4,-5),(105,-121)
(5,-4),(1,-25),(105,-121)
(13,12),(9,-1),(105,-121)
(9,1),(13,-12),(105,-121)
(29,1),(14,-15),(391,-449)
(12,11),(9,-1),(97,-111)
(5,-4),(1,-23),(97,-111)
(1,1),(15,-1),(14,-16)
(4,-3),(1,-13),(43,-49)
(7,6),(7,-1),(43,-49)
(3,4),(13,1),(43,-49)
(13,-1),(3,-4),(43,-49)
(21,-1),(4,-5),(89,-101)
(4,5),(21,1),(89,-101)
(11,10),(9,-1),(89,-101)
(9,1),(11,-10),(89,-101)
(1,21),(5,4),(89,-101)
(0,1),(9,8),(8,-9)
(19,-1),(4,-5),(81,-91)
(5,-4),(1,-19),(81,-91)
(1,19),(5,4),(81,-91)
(11,1),(15,-14),(151,-169)
(1,29),(6,5),(151,-169)
(5,6),(29,1),(151,-169)
(2,3),(7,1),(17,-19)
(4,3),(5,-1),(17,-19)
(3,-2),(1,-7),(17,-19)
(1,7),(3,2),(17,-19)
(5,1),(4,-3),(17,-19)
(1,27),(6,5),(141,-157)
(11,1),(14,-13),(141,-157)
(14,13),(11,-1),(141,-157)
(5,6),(27,1),(141,-157)
(0,1),(10,9),(9,-10)
(4,5),(17,1),(73,-81)
(17,-1),(4,-5),(73,-81)
(5,-4),(1,-17),(73,-81)
(1,17),(5,4),(73,-81)
(6,5),(7,-1),(37,-41)
(7,1),(6,-5),(37,-41)
(1,11),(4,3),(37,-41)
(3,4),(11,1),(37,-41)
(11,-1),(3,-4),(37,-41)
(4,-3),(1,-11),(37,-41)
(25,-1),(5,-6),(131,-145)
(5,6),(25,1),(131,-145)
(1,25),(6,5),(131,-145)
(11,1),(13,-12),(131,-145)
(13,12),(11,-1),(131,-145)
(1,0),(10,-11),(10,-11)
(5,6),(23,1),(121,-133)
(12,11),(11,-1),(121,-133)
(15,-1),(4,-5),(65,-71)
(9,1),(8,-7),(65,-71)
(1,15),(5,4),(65,-71)
(4,5),(15,1),(65,-71)
(8,7),(9,-1),(65,-71)
(23,1),(1,-1),(22,-24)
(6,-5),(1,-21),(111,-121)
(21,-1),(5,-6),(111,-121)
(11,1),(11,-10),(111,-121)
(1,21),(6,5),(111,-121)
(5,6),(21,1),(111,-121)
(11,10),(11,-1),(111,-121)
(7,-6),(1,-29),(181,-197)
(29,-1),(6,-7),(181,-197)
(13,1),(15,-14),(181,-197)
(13,-12),(0,-1),(12,-13)
(27,-1),(6,-7),(169,-183)
(6,7),(27,1),(169,-183)
(1,27),(7,6),(169,-183)
(13,1),(14,-13),(169,-183)
(1,19),(6,5),(101,-109)
(11,1),(10,-9),(101,-109)
(19,-1),(5,-6),(101,-109)
(0,1),(14,13),(13,-14)
(7,-6),(1,-25),(157,-169)
(25,-1),(6,-7),(157,-169)
(6,7),(25,1),(157,-169)
(13,12),(13,-1),(157,-169)
(29,1),(1,-1),(28,-30)
(13,-1),(4,-5),(57,-61)
(5,-4),(1,-13),(57,-61)
(1,13),(5,4),(57,-61)
(13,1),(12,-11),(145,-155)
(23,-1),(6,-7),(145,-155)
(7,-6),(1,-23),(145,-155)
(1,23),(7,6),(145,-155)
(29,-1),(7,-8),(211,-225)
(8,-7),(1,-29),(211,-225)
(15,14),(15,-1),(211,-225)
(15,1),(15,-14),(211,-225)
(1,29),(8,7),(211,-225)
(11,1),(9,-8),(91,-97)
(17,-1),(5,-6),(91,-97)
(6,-5),(1,-17),(91,-97)
(4,-3),(1,-9),(31,-33)
(9,-1),(3,-4),(31,-33)
(7,1),(5,-4),(31,-33)
(1,9),(4,3),(31,-33)
(15,1),(14,-13),(197,-209)
(1,27),(8,7),(197,-209)
(8,-7),(1,-27),(197,-209)
(1,21),(7,6),(133,-141)
(7,-6),(1,-21),(133,-141)
(11,10),(13,-1),(133,-141)
(13,1),(11,-10),(133,-141)
(13,12),(15,-1),(183,-193)
(7,8),(25,1),(183,-193)
(1,25),(8,7),(183,-193)
(8,-7),(1,-25),(183,-193)
(1,29),(9,8),(241,-253)
(9,-8),(1,-29),(241,-253)
(29,-1),(8,-9),(241,-253)
(17,1),(15,-14),(241,-253)
(19,-1),(6,-7),(121,-127)
(13,1),(10,-9),(121,-127)
(1,19),(7,6),(121,-127)
(6,7),(19,1),(121,-127)
(15,-1),(5,-6),(81,-85)
(6,-5),(1,-15),(81,-85)
(8,7),(11,-1),(81,-85)
(11,1),(8,-7),(81,-85)
(8,-7),(1,-23),(169,-177)
(12,11),(15,-1),(169,-177)
(7,8),(23,1),(169,-177)
(23,-1),(7,-8),(169,-177)
(9,-8),(1,-27),(225,-235)
(1,27),(9,8),(225,-235)
(17,1),(14,-13),(225,-235)
(27,-1),(8,-9),(225,-235)
(8,9),(27,1),(225,-235)
(14,13),(17,-1),(225,-235)
(9,1),(6,-5),(49,-51)
(6,5),(9,-1),(49,-51)
(4,5),(11,1),(49,-51)
(11,-1),(4,-5),(49,-51)
(5,-4),(1,-11),(49,-51)
(21,-1),(7,-8),(155,-161)
(8,-7),(1,-21),(155,-161)
(8,9),(25,1),(209,-217)
(25,-1),(8,-9),(209,-217)
(9,-8),(1,-25),(209,-217)
(1,29),(10,9),(271,-281)
(9,10),(29,1),(271,-281)
(6,7),(17,1),(109,-113)
(9,8),(13,-1),(109,-113)
(7,-6),(1,-17),(109,-113)
(14,13),(19,-1),(253,-261)
(9,10),(27,1),(253,-261)
(1,27),(10,9),(253,-261)
(12,11),(17,-1),(193,-199)
(8,9),(23,1),(193,-199)
(23,-1),(8,-9),(193,-199)
(1,19),(8,7),(141,-145)
(7,8),(19,1),(141,-145)
(10,9),(15,-1),(141,-145)
(15,1),(10,-9),(141,-145)
(5,6),(13,1),(71,-73)
(1,13),(6,5),(71,-73)
(11,1),(7,-6),(71,-73)
(13,-1),(5,-6),(71,-73)
(29,-1),(10,-11),(301,-309)
(10,11),(29,1),(301,-309)
(15,14),(21,-1),(301,-309)
(21,1),(15,-14),(301,-309)
(1,29),(11,10),(301,-309)
(9,10),(25,1),(235,-241)
(1,25),(10,9),(235,-241)
(10,-9),(1,-25),(235,-241)
(25,-1),(9,-10),(235,-241)
(11,10),(17,-1),(177,-181)
(8,9),(21,1),(177,-181)
(21,-1),(8,-9),(177,-181)
(10,11),(27,1),(281,-287)
(27,-1),(10,-11),(281,-287)
(21,1),(14,-13),(281,-287)
(1,27),(11,10),(281,-287)
(11,-10),(1,-27),(281,-287)
(13,1),(8,-7),(97,-99)
(1,15),(7,6),(97,-99)
(6,7),(15,1),(97,-99)
(8,7),(13,-1),(97,-99)
(1,23),(10,9),(217,-221)
(19,1),(12,-11),(217,-221)
(12,11),(19,-1),(217,-221)
(10,-9),(1,-23),(217,-221)
(23,1),(15,-14),(331,-337)
(1,29),(12,11),(331,-337)
(12,-11),(1,-29),(331,-337)
(15,14),(23,-1),(331,-337)
(7,8),(17,1),(127,-129)
(9,8),(15,-1),(127,-129)
(15,1),(9,-8),(127,-129)
(1,17),(8,7),(127,-129)
(8,-7),(1,-17),(127,-129)
(25,-1),(10,-11),(261,-265)
(10,11),(25,1),(261,-265)
(1,25),(11,10),(261,-265)
(21,1),(13,-12),(261,-265)
(14,13),(23,-1),(309,-313)
(12,-11),(1,-27),(309,-313)
(1,27),(12,11),(309,-313)
(23,1),(14,-13),(309,-313)
(27,-1),(11,-12),(309,-313)
(8,9),(19,1),(161,-163)
(19,-1),(8,-9),(161,-163)
(17,1),(10,-9),(161,-163)
(10,9),(17,-1),(161,-163)
(25,1),(15,-14),(361,-365)
(29,-1),(12,-13),(361,-365)
(9,10),(21,1),(199,-201)
(21,-1),(9,-10),(199,-201)
(19,1),(11,-10),(199,-201)
(1,21),(10,9),(199,-201)
(10,-9),(1,-21),(199,-201)
(1,23),(11,10),(241,-243)
(11,-10),(1,-23),(241,-243)
(23,-1),(10,-11),(241,-243)
(10,11),(23,1),(241,-243)
(12,11),(21,-1),(241,-243)
(13,12),(23,-1),(287,-289)
(12,-11),(1,-25),(287,-289)
(14,13),(25,-1),(337,-339)
(12,13),(27,1),(337,-339)
(1,29),(14,13),(391,-393)
(14,-13),(1,-29),(391,-393)
(15,14),(27,-1),(391,-393)
(27,1),(15,-14),(391,-393)
(13,-1),(6,-7),(85,-85)
(14,13),(29,-1),(393,-391)
(15,-14),(1,-27),(393,-391)
(1,27),(15,14),(393,-391)
(14,15),(27,1),(393,-391)
(13,12),(27,-1),(339,-337)
(13,14),(25,1),(339,-337)
(25,1),(12,-11),(289,-287)
(1,23),(13,12),(289,-287)
(12,13),(23,1),(289,-287)
(23,-1),(12,-13),(289,-287)
(1,21),(12,11),(243,-241)
(23,1),(11,-10),(243,-241)
(21,-1),(11,-12),(243,-241)
(21,1),(10,-9),(201,-199)
(19,-1),(10,-11),(201,-199)
(11,-10),(1,-19),(201,-199)
(10,9),(21,-1),(201,-199)
(10,11),(19,1),(201,-199)
(1,19),(11,10),(201,-199)
(29,1),(13,-12),(365,-361)
(25,-1),(14,-15),(365,-361)
(15,-14),(1,-25),(365,-361)
(1,25),(15,14),(365,-361)
(14,15),(25,1),(365,-361)
(9,8),(19,-1),(163,-161)
(19,1),(9,-8),(163,-161)
(1,17),(10,9),(163,-161)
(9,10),(17,1),(163,-161)
(14,-13),(1,-23),(313,-309)
(23,-1),(13,-14),(313,-309)
(13,14),(23,1),(313,-309)
(25,1),(11,-10),(265,-261)
(1,21),(13,12),(265,-261)
(12,13),(21,1),(265,-261)
(21,-1),(12,-13),(265,-261)
(13,-12),(1,-21),(265,-261)
(8,7),(17,-1),(129,-127)
(8,9),(15,1),(129,-127)
(1,15),(9,8),(129,-127)
(17,1),(8,-7),(129,-127)
(23,-1),(14,-15),(337,-331)
(15,-14),(1,-23),(337,-331)
(19,-1),(11,-12),(221,-217)
(12,-11),(1,-19),(221,-217)
(1,19),(12,11),(221,-217)
(23,1),(10,-9),(221,-217)
(10,9),(23,-1),(221,-217)
(15,1),(7,-6),(99,-97)
(7,6),(15,-1),(99,-97)
(7,8),(13,1),(99,-97)
(1,21),(14,13),(287,-281)
(13,14),(21,1),(287,-281)
(11,10),(27,-1),(287,-281)
(27,1),(11,-10),(287,-281)
(21,1),(9,-8),(181,-177)
(17,-1),(10,-11),(181,-177)
(10,11),(17,1),(181,-177)
(25,1),(10,-9),(241,-235)
(19,-1),(12,-13),(241,-235)
(12,13),(19,1),(241,-235)
(1,19),(13,12),(241,-235)
(29,1),(11,-10),(309,-301)
(1,21),(15,14),(309,-301)
(14,15),(21,1),(309,-301)
(21,-1),(14,-15),(309,-301)
(11,-1),(6,-7),(73,-71)
(13,1),(6,-5),(73,-71)
(1,11),(7,6),(73,-71)
(6,7),(11,1),(73,-71)
(10,-9),(1,-15),(145,-141)
(15,-1),(9,-10),(145,-141)
(19,1),(8,-7),(145,-141)
(8,7),(19,-1),(145,-141)
(9,10),(15,1),(145,-141)
(9,8),(23,-1),(199,-193)
(12,-11),(1,-17),(199,-193)
(1,17),(12,11),(199,-193)
(19,-1),(13,-14),(261,-253)
(27,1),(10,-9),(261,-253)
(1,19),(14,13),(261,-253)
(13,14),(19,1),(261,-253)
(10,9),(27,-1),(261,-253)
(14,-13),(1,-19),(261,-253)
(13,-1),(8,-9),(113,-109)
(8,9),(13,1),(113,-109)
(1,13),(9,8),(113,-109)
(17,1),(7,-6),(113,-109)
(7,6),(17,-1),(113,-109)
(10,9),(29,-1),(281,-271)
(15,-14),(1,-19),(281,-271)
(19,-1),(14,-15),(281,-271)
(14,15),(19,1),(281,-271)
(1,19),(15,14),(281,-271)
(29,1),(10,-9),(281,-271)
(12,13),(17,1),(217,-209)
(1,17),(13,12),(217,-209)
(25,1),(9,-8),(217,-209)
(15,-1),(10,-11),(161,-155)
(10,11),(15,1),(161,-155)
(8,7),(21,-1),(161,-155)
(11,-10),(1,-15),(161,-155)
(9,-1),(5,-6),(51,-49)
(5,6),(9,1),(51,-49)
(5,4),(11,-1),(51,-49)
(6,-5),(1,-9),(51,-49)
(1,17),(14,13),(235,-225)
(14,-13),(1,-17),(235,-225)
(9,8),(27,-1),(235,-225)
(23,1),(8,-7),(177,-169)
(8,7),(23,-1),(177,-169)
(11,12),(15,1),(177,-169)
(15,-1),(11,-12),(177,-169)
(6,5),(15,-1),(85,-81)
(8,-7),(1,-11),(85,-81)
(11,-1),(7,-8),(85,-81)
(7,8),(11,1),(85,-81)
(9,10),(13,1),(127,-121)
(13,-1),(9,-10),(127,-121)
(19,1),(7,-6),(127,-121)
(7,6),(19,-1),(127,-121)
(10,-9),(1,-13),(127,-121)
(29,1),(9,-8),(253,-241)
(9,8),(29,-1),(253,-241)
(15,-14),(1,-17),(253,-241)
(13,-12),(1,-15),(193,-183)
(1,15),(13,12),(193,-183)
(25,1),(8,-7),(193,-183)
(8,7),(25,-1),(193,-183)
(12,13),(15,1),(193,-183)
(15,-1),(12,-13),(193,-183)
(1,13),(11,10),(141,-133)
(21,1),(7,-6),(141,-133)
(13,-1),(10,-11),(141,-133)
(11,-10),(1,-13),(141,-133)
(8,7),(27,-1),(209,-197)
(27,1),(8,-7),(209,-197)
(1,15),(14,13),(209,-197)
(13,14),(15,1),(209,-197)
(15,-1),(13,-14),(209,-197)
(4,5),(7,1),(33,-31)
(1,7),(5,4),(33,-31)
(9,1),(4,-3),(33,-31)
(7,-1),(4,-5),(33,-31)
(11,-1),(8,-9),(97,-91)
(8,9),(11,1),(97,-91)
(1,11),(9,8),(97,-91)
(9,-8),(1,-11),(97,-91)
(8,7),(29,-1),(225,-211)
(29,1),(8,-7),(225,-211)
(23,1),(7,-6),(155,-145)
(7,6),(23,-1),(155,-145)
(7,-6),(1,-9),(61,-57)
(1,9),(7,6),(61,-57)
(6,7),(9,1),(61,-57)
(1,-1),(1,-29),(30,-28)
(7,6),(25,-1),(169,-157)
(25,1),(7,-6),(169,-157)
(1,13),(13,12),(169,-157)
(13,-12),(1,-13),(169,-157)
(13,-1),(12,-13),(169,-157)
(12,13),(13,1),(169,-157)
(1,1),(27,1),(28,-26)
(11,-1),(9,-10),(109,-101)
(10,-9),(1,-11),(109,-101)
(6,5),(19,-1),(109,-101)
(9,10),(11,1),(109,-101)
(1,11),(10,9),(109,-101)
(13,14),(13,1),(183,-169)
(7,6),(27,-1),(183,-169)
(27,1),(7,-6),(183,-169)
(1,13),(14,13),(183,-169)
(1,25),(1,1),(26,-24)
(14,15),(13,1),(197,-181)
(13,-1),(14,-15),(197,-181)
(15,-14),(1,-13),(197,-181)
(1,13),(15,14),(197,-181)
(21,1),(6,-5),(121,-111)
(11,-1),(10,-11),(121,-111)
(11,-10),(1,-11),(121,-111)
(6,5),(21,-1),(121,-111)
(10,11),(11,1),(121,-111)
(1,23),(1,1),(24,-22)
(9,-1),(7,-8),(71,-65)
(8,-7),(1,-9),(71,-65)
(5,4),(15,-1),(71,-65)
(1,11),(12,11),(133,-121)
(12,-11),(1,-11),(133,-121)
(6,5),(23,-1),(133,-121)
(23,1),(6,-5),(133,-121)
(1,1),(21,1),(22,-20)
(1,11),(13,12),(145,-131)
(13,-12),(1,-11),(145,-131)
(11,-1),(12,-13),(145,-131)
(12,13),(11,1),(145,-131)
(11,1),(4,-3),(41,-37)
(4,3),(11,-1),(41,-37)
(6,-5),(1,-7),(41,-37)
(7,-1),(5,-6),(41,-37)
(5,6),(7,1),(41,-37)
(17,1),(5,-4),(81,-73)
(1,9),(9,8),(81,-73)
(9,-8),(1,-9),(81,-73)
(9,-1),(8,-9),(81,-73)
(8,9),(9,1),(81,-73)
(1,0),(10,-9),(10,-9)
(6,5),(27,-1),(157,-141)
(13,14),(11,1),(157,-141)
(11,-1),(13,-14),(157,-141)
(14,-13),(1,-11),(157,-141)
(3,2),(7,-1),(19,-17)
(4,-3),(1,-5),(19,-17)
(1,5),(4,3),(19,-17)
(3,4),(5,1),(19,-17)
(5,-1),(3,-4),(19,-17)
(11,-1),(14,-15),(169,-151)
