kmax=30
(19,18),(39,-1),(723,-721)
(55,1),(26,-25),(1405,-1401)
(51,-1),(27,-28),(1405,-1401)
(53,1),(25,-24),(1301,-1297)
(25,24),(53,-1),(1301,-1297)
(27,-26),(1,-49),(1301,-1297)
(1,49),(27,26),(1301,-1297)
(1,35),(19,18),(649,-647)
(37,1),(18,-17),(649,-647)
(25,26),(47,1),(1201,-1197)
(24,23),(51,-1),(1201,-1197)
(17,16),(35,-1),(579,-577)
(18,-17),(1,-33),(579,-577)
(1,33),(18,17),(579,-577)
(35,1),(17,-16),(579,-577)
(49,1),(23,-22),(1105,-1101)
(45,-1),(24,-25),(1105,-1101)
(25,-24),(1,-45),(1105,-1101)
(1,45),(25,24),(1105,-1101)
(53,-1),(29,-30),(1567,-1561)
(59,1),(27,-26),(1567,-1561)
(1,53),(30,29),(1567,-1561)
(30,-29),(1,-53),(1567,-1561)
(27,26),(59,-1),(1567,-1561)
(17,-16),(1,-31),(513,-511)
(1,31),(17,16),(513,-511)
(33,1),(16,-15),(513,-511)
(16,15),(33,-1),(513,-511)
(22,21),(47,-1),(1013,-1009)
(47,1),(22,-21),(1013,-1009)
(43,-1),(23,-24),(1013,-1009)
(26,25),(57,-1),(1457,-1451)
(28,29),(51,1),(1457,-1451)
(1,51),(29,28),(1457,-1451)
(29,-28),(1,-51),(1457,-1451)
(51,-1),(28,-29),(1457,-1451)
(45,1),(21,-20),(925,-921)
(1,41),(23,22),(925,-921)
(22,23),(41,1),(925,-921)
(21,20),(45,-1),(925,-921)
(23,-22),(1,-41),(925,-921)
(29,-1),(15,-16),(451,-449)
(15,16),(29,1),(451,-449)
(55,1),(25,-24),(1351,-1345)
(25,24),(55,-1),(1351,-1345)
(28,-27),(1,-49),(1351,-1345)
(1,49),(28,27),(1351,-1345)
(27,28),(49,1),(1351,-1345)
(43,1),(20,-19),(841,-837)
(20,19),(43,-1),(841,-837)
(22,-21),(1,-39),(841,-837)
(39,-1),(21,-22),(841,-837)
(26,27),(47,1),(1249,-1243)
(47,-1),(26,-27),(1249,-1243)
(27,-26),(1,-47),(1249,-1243)
(29,1),(14,-13),(393,-391)
(27,-1),(14,-15),(393,-391)
(15,-14),(1,-27),(393,-391)
(1,27),(15,14),(393,-391)
(25,26),(45,1),(1151,-1145)
(1,45),(26,25),(1151,-1145)
(51,1),(23,-22),(1151,-1145)
(45,-1),(25,-26),(1151,-1145)
(26,-25),(1,-45),(1151,-1145)
(19,18),(41,-1),(761,-757)
(20,21),(37,1),(761,-757)
(37,-1),(20,-21),(761,-757)
(41,1),(19,-18),(761,-757)
(30,-29),(1,-51),(1509,-1501)
(51,-1),(29,-30),(1509,-1501)
(59,1),(26,-25),(1509,-1501)
(26,25),(59,-1),(1509,-1501)
(1,43),(25,24),(1057,-1051)
(24,25),(43,1),(1057,-1051)
(57,1),(25,-24),(1401,-1393)
(29,-28),(1,-49),(1401,-1393)
(1,49),(29,28),(1401,-1393)
(49,-1),(28,-29),(1401,-1393)
(25,24),(57,-1),(1401,-1393)
(1,35),(20,19),(685,-681)
(19,20),(35,1),(685,-681)
(35,-1),(19,-20),(685,-681)
(39,1),(18,-17),(685,-681)
(18,17),(39,-1),(685,-681)
(13,14),(25,1),(339,-337)
(13,12),(27,-1),(339,-337)
(14,-13),(1,-25),(339,-337)
(1,25),(14,13),(339,-337)
(47,-1),(27,-28),(1297,-1289)
(55,1),(24,-23),(1297,-1289)
(1,47),(28,27),(1297,-1289)
(27,28),(47,1),(1297,-1289)
(24,23),(55,-1),(1297,-1289)
(23,24),(41,1),(967,-961)
(21,20),(47,-1),(967,-961)
(47,1),(21,-20),(967,-961)
(1,41),(24,23),(967,-961)
(24,-23),(1,-41),(967,-961)
(1,33),(19,18),(613,-609)
(18,19),(33,1),(613,-609)
(17,16),(37,-1),(613,-609)
(37,1),(17,-16),(613,-609)
(1,45),(27,26),(1197,-1189)
(45,-1),(26,-27),(1197,-1189)
(53,1),(23,-22),(1197,-1189)
(26,27),(45,1),(1197,-1189)
(20,19),(45,-1),(881,-875)
(23,-22),(1,-39),(881,-875)
(1,39),(23,22),(881,-875)
(45,1),(20,-19),(881,-875)
(39,-1),(22,-23),(881,-875)
(22,23),(39,1),(881,-875)
(59,1),(25,-24),(1451,-1441)
(29,30),(49,1),(1451,-1441)
(1,49),(30,29),(1451,-1441)
(49,-1),(29,-30),(1451,-1441)
(12,13),(23,1),(289,-287)
(12,11),(25,-1),(289,-287)
(13,-12),(1,-23),(289,-287)
(23,-1),(12,-13),(289,-287)
(25,1),(12,-11),(289,-287)
(26,-25),(1,-43),(1101,-1093)
(43,-1),(25,-26),(1101,-1093)
(25,26),(43,1),(1101,-1093)
(1,43),(26,25),(1101,-1093)
(16,15),(35,-1),(545,-541)
(17,18),(31,1),(545,-541)
(24,23),(57,-1),(1345,-1335)
(47,-1),(28,-29),(1345,-1335)
(28,29),(47,1),(1345,-1335)
(29,-28),(1,-47),(1345,-1335)
(57,1),(24,-23),(1345,-1335)
(1,47),(29,28),(1345,-1335)
(19,18),(43,-1),(799,-793)
(43,1),(19,-18),(799,-793)
(1,37),(22,21),(799,-793)
(22,-21),(1,-37),(799,-793)
(1,41),(25,24),(1009,-1001)
(49,1),(21,-20),(1009,-1001)
(41,-1),(24,-25),(1009,-1001)
(24,25),(41,1),(1009,-1001)
(21,20),(49,-1),(1009,-1001)
(28,-27),(1,-45),(1243,-1233)
(45,-1),(27,-28),(1243,-1233)
(21,-1),(11,-12),(243,-241)
(11,12),(21,1),(243,-241)
(11,10),(23,-1),(243,-241)
(12,-11),(1,-21),(243,-241)
(1,21),(12,11),(243,-241)
(1,29),(17,16),(481,-477)
(33,1),(15,-14),(481,-477)
(29,-1),(16,-17),(481,-477)
(17,-16),(1,-29),(481,-477)
(35,-1),(20,-21),(721,-715)
(21,-20),(1,-35),(721,-715)
(18,17),(41,-1),(721,-715)
(41,1),(18,-17),(721,-715)
(47,-1),(29,-30),(1393,-1381)
(1,47),(30,29),(1393,-1381)
(30,-29),(1,-47),(1393,-1381)
(29,30),(47,1),(1393,-1381)
(24,-23),(1,-39),(921,-913)
(39,-1),(23,-24),(921,-913)
(23,24),(39,1),(921,-913)
(20,19),(47,-1),(921,-913)
(47,1),(20,-19),(921,-913)
(1,43),(27,26),(1145,-1135)
(53,1),(22,-21),(1145,-1135)
(22,21),(53,-1),(1145,-1135)
(27,-26),(1,-43),(1145,-1135)
(39,1),(17,-16),(647,-641)
(17,16),(39,-1),(647,-641)
(1,45),(29,28),(1289,-1277)
(57,1),(23,-22),(1289,-1277)
(23,22),(57,-1),(1289,-1277)
(28,29),(45,1),(1289,-1277)
(14,13),(31,-1),(421,-417)
(16,-15),(1,-27),(421,-417)
(27,-1),(15,-16),(421,-417)
(15,16),(27,1),(421,-417)
(51,1),(21,-20),(1051,-1041)
(1,41),(26,25),(1051,-1041)
(25,26),(41,1),(1051,-1041)
(41,-1),(25,-26),(1051,-1041)
(37,-1),(22,-23),(837,-829)
(22,23),(37,1),(837,-829)
(21,1),(10,-9),(201,-199)
(19,-1),(10,-11),(201,-199)
(10,11),(19,1),(201,-199)
(1,19),(11,10),(201,-199)
(43,-1),(27,-28),(1189,-1177)
(28,-27),(1,-43),(1189,-1177)
(22,21),(55,-1),(1189,-1177)
(16,15),(37,-1),(577,-571)
(37,1),(16,-15),(577,-571)
(1,31),(19,18),(577,-571)
(18,19),(31,1),(577,-571)
(20,19),(49,-1),(961,-951)
(25,-24),(1,-39),(961,-951)
(39,-1),(24,-25),(961,-951)
(29,30),(45,1),(1335,-1321)
(1,45),(30,29),(1335,-1321)
(30,-29),(1,-45),(1335,-1321)
(45,-1),(29,-30),(1335,-1321)
(59,1),(23,-22),(1335,-1321)
(43,1),(18,-17),(757,-749)
(18,17),(43,-1),(757,-749)
(21,22),(35,1),(757,-749)
(1,35),(22,21),(757,-749)
(22,-21),(1,-35),(757,-749)
(13,12),(29,-1),(365,-361)
(15,-14),(1,-25),(365,-361)
(25,-1),(14,-15),(365,-361)
(21,20),(53,-1),(1093,-1081)
(26,27),(41,1),(1093,-1081)
(41,-1),(26,-27),(1093,-1081)
(53,1),(21,-20),(1093,-1081)
(1,41),(27,26),(1093,-1081)
(29,-28),(1,-43),(1233,-1219)
(43,-1),(28,-29),(1233,-1219)
(57,1),(22,-21),(1233,-1219)
(24,-23),(1,-37),(875,-865)
(19,18),(47,-1),(875,-865)
(47,1),(19,-18),(875,-865)
(1,37),(24,23),(875,-865)
(29,-1),(17,-18),(511,-505)
(18,-17),(1,-29),(511,-505)
(15,14),(35,-1),(511,-505)
(35,1),(15,-14),(511,-505)
(1,29),(18,17),(511,-505)
(33,-1),(20,-21),(681,-673)
(21,-20),(1,-33),(681,-673)
(17,16),(41,-1),(681,-673)
(41,1),(17,-16),(681,-673)
(1,33),(21,20),(681,-673)
(20,19),(51,-1),(1001,-989)
(26,-25),(1,-39),(1001,-989)
(39,-1),(25,-26),(1001,-989)
(51,1),(20,-19),(1001,-989)
(1,39),(26,25),(1001,-989)
(17,-1),(9,-10),(163,-161)
(9,10),(17,1),(163,-161)
(1,17),(10,9),(163,-161)
(27,28),(41,1),(1135,-1121)
(41,-1),(27,-28),(1135,-1121)
(28,-27),(1,-41),(1135,-1121)
(1,41),(28,27),(1135,-1121)
(30,-29),(1,-43),(1277,-1261)
(22,21),(59,-1),(1277,-1261)
(59,1),(22,-21),(1277,-1261)
(43,-1),(29,-30),(1277,-1261)
(18,17),(45,-1),(793,-783)
(45,1),(18,-17),(793,-783)
(1,35),(23,22),(793,-783)
(22,23),(35,1),(793,-783)
(1,23),(14,13),(313,-309)
(14,-13),(1,-23),(313,-309)
(23,-1),(13,-14),(313,-309)
(27,1),(12,-11),(313,-309)
(12,11),(27,-1),(313,-309)
(13,14),(23,1),(313,-309)
(16,15),(39,-1),(609,-601)
(19,20),(31,1),(609,-601)
(25,-24),(1,-37),(913,-901)
(1,37),(25,24),(913,-901)
(17,-16),(1,-27),(449,-443)
(27,-1),(16,-17),(449,-443)
(16,17),(27,1),(449,-443)
(1,27),(17,16),(449,-443)
(26,27),(39,1),(1041,-1027)
(1,39),(27,26),(1041,-1027)
(27,-26),(1,-39),(1041,-1027)
(20,19),(53,-1),(1041,-1027)
(53,1),(20,-19),(1041,-1027)
(1,41),(29,28),(1177,-1161)
(57,1),(21,-20),(1177,-1161)
(17,16),(43,-1),(715,-705)
(21,22),(33,1),(715,-705)
(1,33),(22,21),(715,-705)
(22,-21),(1,-33),(715,-705)
(33,-1),(21,-22),(715,-705)
(1,35),(24,23),(829,-817)
(24,-23),(1,-35),(829,-817)
(18,17),(47,-1),(829,-817)
(23,24),(35,1),(829,-817)
(19,18),(51,-1),(951,-937)
(51,1),(19,-18),(951,-937)
(37,-1),(25,-26),(951,-937)
(25,26),(37,1),(951,-937)
(1,37),(26,25),(951,-937)
(41,-1),(29,-30),(1219,-1201)
(29,30),(41,1),(1219,-1201)
(21,20),(59,-1),(1219,-1201)
(59,1),(21,-20),(1219,-1201)
(1,41),(30,29),(1219,-1201)
(19,-18),(1,-29),(541,-533)
(1,29),(19,18),(541,-533)
(37,1),(15,-14),(541,-533)
(29,-1),(18,-19),(541,-533)
(18,19),(29,1),(541,-533)
(15,14),(37,-1),(541,-533)
(39,-1),(27,-28),(1081,-1065)
(55,1),(20,-19),(1081,-1065)
(20,19),(55,-1),(1081,-1065)
(27,28),(39,1),(1081,-1065)
(21,-1),(12,-13),(265,-261)
(13,-12),(1,-21),(265,-261)
(11,10),(25,-1),(265,-261)
(12,13),(21,1),(265,-261)
(25,-1),(15,-16),(391,-385)
(15,16),(25,1),(391,-385)
(13,12),(31,-1),(391,-385)
(31,1),(13,-12),(391,-385)
(9,-8),(1,-15),(129,-127)
(8,7),(17,-1),(129,-127)
(8,9),(15,1),(129,-127)
(41,1),(16,-15),(641,-631)
(1,31),(21,20),(641,-631)
(21,-20),(1,-31),(641,-631)
(31,-1),(20,-21),(641,-631)
(33,-1),(22,-23),(749,-737)
(23,-22),(1,-33),(749,-737)
(17,16),(45,-1),(749,-737)
(45,1),(17,-16),(749,-737)
(39,-1),(28,-29),(1121,-1103)
(57,1),(20,-19),(1121,-1103)
(19,18),(53,-1),(989,-973)
(53,1),(19,-18),(989,-973)
(37,-1),(26,-27),(989,-973)
(26,27),(37,1),(989,-973)
(24,25),(35,1),(865,-851)
(35,-1),(24,-25),(865,-851)
(27,-1),(17,-18),(477,-469)
(18,-17),(1,-27),(477,-469)
(14,13),(35,-1),(477,-469)
(39,-1),(29,-30),(1161,-1141)
(29,30),(39,1),(1161,-1141)
(1,39),(30,29),(1161,-1141)
(30,-29),(1,-39),(1161,-1141)
(20,19),(59,-1),(1161,-1141)
(20,-19),(1,-29),(571,-561)
(1,29),(20,19),(571,-561)
(19,20),(29,1),(571,-561)
(15,14),(39,-1),(571,-561)
(39,1),(15,-14),(571,-561)
(19,18),(55,-1),(1027,-1009)
(55,1),(19,-18),(1027,-1009)
(25,26),(35,1),(901,-885)
(18,17),(51,-1),(901,-885)
(23,-1),(14,-15),(337,-331)
(14,15),(23,1),(337,-331)
(1,23),(15,14),(337,-331)
(15,-14),(1,-23),(337,-331)
(16,15),(43,-1),(673,-661)
(21,22),(31,1),(673,-661)
(1,31),(22,21),(673,-661)
(43,1),(16,-15),(673,-661)
(1,33),(24,23),(783,-769)
(24,-23),(1,-33),(783,-769)
(17,16),(47,-1),(783,-769)
(23,1),(10,-9),(221,-217)
(1,19),(12,11),(221,-217)
(11,12),(19,1),(221,-217)
(19,-1),(11,-12),(221,-217)
(12,-11),(1,-19),(221,-217)
(57,1),(19,-18),(1065,-1045)
(19,18),(57,-1),(1065,-1045)
(29,-28),(1,-37),(1065,-1045)
(37,-1),(28,-29),(1065,-1045)
(16,17),(25,1),(417,-409)
(13,12),(33,-1),(417,-409)
(1,25),(17,16),(417,-409)
(35,-1),(26,-27),(937,-919)
(53,1),(18,-17),(937,-919)
(18,17),(53,-1),(937,-919)
(27,-26),(1,-35),(937,-919)
(17,16),(49,-1),(817,-801)
(49,1),(17,-16),(817,-801)
(1,33),(25,24),(817,-801)
(24,25),(33,1),(817,-801)
(33,-1),(24,-25),(817,-801)
(18,19),(27,1),(505,-495)
(1,27),(19,18),(505,-495)
(19,-18),(1,-27),(505,-495)
(1,31),(23,22),(705,-691)
(23,-22),(1,-31),(705,-691)
(31,-1),(22,-23),(705,-691)
(22,23),(31,1),(705,-691)
(59,1),(19,-18),(1103,-1081)
(37,-1),(29,-30),(1103,-1081)
(30,-29),(1,-37),(1103,-1081)
(19,18),(59,-1),(1103,-1081)
(21,-20),(1,-29),(601,-589)
(1,29),(21,20),(601,-589)
(20,21),(29,1),(601,-589)
(15,14),(41,-1),(601,-589)
(1,13),(8,7),(99,-97)
(7,8),(13,1),(99,-97)
(13,-1),(7,-8),(99,-97)
(8,-7),(1,-13),(99,-97)
(7,6),(15,-1),(99,-97)
(15,1),(7,-6),(99,-97)
(1,35),(28,27),(973,-953)
(27,28),(35,1),(973,-953)
(18,17),(55,-1),(973,-953)
(55,1),(18,-17),(973,-953)
(21,-1),(13,-14),(287,-281)
(14,-13),(1,-21),(287,-281)
(1,21),(14,13),(287,-281)
(27,1),(11,-10),(287,-281)
(25,26),(33,1),(851,-833)
(1,33),(26,25),(851,-833)
(51,1),(17,-16),(851,-833)
(16,15),(47,-1),(737,-721)
(23,24),(31,1),(737,-721)
(1,31),(24,23),(737,-721)
(57,1),(18,-17),(1009,-987)
(1,35),(29,28),(1009,-987)
(28,29),(35,1),(1009,-987)
(21,1),(9,-8),(181,-177)
(9,8),(21,-1),(181,-177)
(10,11),(17,1),(181,-177)
(1,17),(11,10),(181,-177)
(31,1),(12,-11),(361,-353)
(1,23),(16,15),(361,-353)
(16,-15),(1,-23),(361,-353)
(12,11),(31,-1),(361,-353)
(21,22),(29,1),(631,-617)
(15,14),(43,-1),(631,-617)
(43,1),(15,-14),(631,-617)
(1,29),(22,21),(631,-617)
(19,20),(27,1),(533,-521)
(14,13),(39,-1),(533,-521)
(20,-19),(1,-27),(533,-521)
(1,27),(20,19),(533,-521)
(39,1),(14,-13),(533,-521)
(27,-1),(19,-20),(533,-521)
(35,1),(13,-12),(443,-433)
(25,-1),(17,-18),(443,-433)
(17,18),(25,1),(443,-433)
(1,25),(18,17),(443,-433)
(18,-17),(1,-25),(443,-433)
(53,1),(17,-16),(885,-865)
(33,-1),(26,-27),(885,-865)
(26,27),(33,1),(885,-865)
(35,-1),(29,-30),(1045,-1021)
(59,1),(18,-17),(1045,-1021)
(1,35),(30,29),(1045,-1021)
(30,-29),(1,-35),(1045,-1021)
(1,31),(25,24),(769,-751)
(49,1),(16,-15),(769,-751)
(31,-1),(24,-25),(769,-751)
(24,25),(31,1),(769,-751)
(17,16),(55,-1),(919,-897)
(28,-27),(1,-33),(919,-897)
(29,-1),(22,-23),(661,-645)
(45,1),(15,-14),(661,-645)
(15,14),(45,-1),(661,-645)
(23,-22),(1,-29),(661,-645)
(10,9),(25,-1),(241,-235)
(25,1),(10,-9),(241,-235)
(19,-1),(12,-13),(241,-235)
(1,27),(21,20),(561,-547)
(41,1),(14,-13),(561,-547)
(27,-1),(20,-21),(561,-547)
(21,-20),(1,-27),(561,-547)
(26,-25),(1,-31),(801,-781)
(1,31),(26,25),(801,-781)
(25,26),(31,1),(801,-781)
(31,-1),(25,-26),(801,-781)
(1,33),(29,28),(953,-929)
(57,1),(17,-16),(953,-929)
(33,-1),(28,-29),(953,-929)
(28,29),(33,1),(953,-929)
(18,19),(25,1),(469,-457)
(1,25),(19,18),(469,-457)
(19,-18),(1,-25),(469,-457)
(13,12),(37,-1),(469,-457)
(1,21),(15,14),(309,-301)
(14,15),(21,1),(309,-301)
(21,-1),(14,-15),(309,-301)
(15,-14),(1,-21),(309,-301)
(17,-16),(1,-23),(385,-375)
(1,23),(17,16),(385,-375)
(16,17),(23,1),(385,-375)
(23,-1),(16,-17),(385,-375)
(29,-1),(23,-24),(691,-673)
(47,1),(15,-14),(691,-673)
(1,29),(24,23),(691,-673)
(1,33),(30,29),(987,-961)
(30,-29),(1,-33),(987,-961)
(17,16),(59,-1),(987,-961)
(16,15),(53,-1),(833,-811)
(27,-26),(1,-31),(833,-811)
(14,13),(43,-1),(589,-573)
(43,1),(14,-13),(589,-573)
(1,27),(22,21),(589,-573)
(21,22),(27,1),(589,-573)
(13,1),(6,-5),(73,-71)
(1,11),(7,6),(73,-71)
(10,-9),(1,-15),(145,-141)
(8,7),(19,-1),(145,-141)
(9,10),(15,1),(145,-141)
(1,15),(10,9),(145,-141)
(19,1),(8,-7),(145,-141)
(24,25),(29,1),(721,-701)
(29,-1),(24,-25),(721,-701)
(25,-24),(1,-29),(721,-701)
(1,29),(25,24),(721,-701)
(27,28),(31,1),(865,-841)
(1,31),(28,27),(865,-841)
(55,1),(16,-15),(865,-841)
(16,15),(55,-1),(865,-841)
(25,-1),(19,-20),(495,-481)
(20,-19),(1,-25),(495,-481)
(1,25),(20,19),(495,-481)
(19,20),(25,1),(495,-481)
(31,-1),(28,-29),(897,-871)
(28,29),(31,1),(897,-871)
(1,31),(29,28),(897,-871)
(29,-28),(1,-31),(897,-871)
(16,15),(57,-1),(897,-871)
(14,13),(45,-1),(617,-599)
(45,1),(14,-13),(617,-599)
(27,-1),(22,-23),(617,-599)
(23,-22),(1,-27),(617,-599)
(51,1),(15,-14),(751,-729)
(29,-1),(25,-26),(751,-729)
(25,26),(29,1),(751,-729)
(1,29),(26,25),(751,-729)
(26,-25),(1,-29),(751,-729)
(12,11),(35,-1),(409,-397)
(17,18),(23,1),(409,-397)
(1,23),(18,17),(409,-397)
(18,-17),(1,-23),(409,-397)
(30,-29),(1,-31),(929,-901)
(16,15),(59,-1),(929,-901)
(29,30),(31,1),(929,-901)
(1,31),(30,29),(929,-901)
(1,17),(12,11),(199,-193)
(11,12),(17,1),(199,-193)
(17,-1),(11,-12),(199,-193)
(21,-1),(15,-16),(331,-321)
(16,-15),(1,-21),(331,-321)
(11,10),(31,-1),(331,-321)
(31,1),(11,-10),(331,-321)
(13,14),(19,1),(261,-253)
(1,19),(14,13),(261,-253)
(27,1),(10,-9),(261,-253)
(19,-1),(13,-14),(261,-253)
(21,-20),(1,-25),(521,-505)
(13,12),(41,-1),(521,-505)
(20,21),(25,1),(521,-505)
(25,-1),(20,-21),(521,-505)
(41,1),(13,-12),(521,-505)
(1,25),(21,20),(521,-505)
(27,-26),(1,-29),(781,-757)
(29,-1),(26,-27),(781,-757)
(23,24),(27,1),(645,-625)
(14,13),(47,-1),(645,-625)
(24,-23),(1,-27),(645,-625)
(1,27),(24,23),(645,-625)
(47,1),(14,-13),(645,-625)
(27,-1),(23,-24),(645,-625)
(27,28),(29,1),(811,-785)
(1,29),(28,27),(811,-785)
(28,-27),(1,-29),(811,-785)
(15,14),(55,-1),(811,-785)
(55,1),(15,-14),(811,-785)
(18,19),(23,1),(433,-419)
(12,11),(37,-1),(433,-419)
(37,1),(12,-11),(433,-419)
(1,23),(19,18),(433,-419)
(19,-18),(1,-23),(433,-419)
(25,-24),(1,-27),(673,-651)
(1,27),(25,24),(673,-651)
(24,25),(27,1),(673,-651)
(22,-21),(1,-25),(547,-529)
(13,12),(43,-1),(547,-529)
(28,29),(29,1),(841,-813)
(1,29),(29,28),(841,-813)
(29,-1),(28,-29),(841,-813)
(1,0),(30,-29),(30,-29)
(33,1),(11,-10),(353,-341)
(11,10),(33,-1),(353,-341)
(16,17),(21,1),(353,-341)
(21,-1),(16,-17),(353,-341)
(51,1),(14,-13),(701,-677)
(27,-1),(25,-26),(701,-677)
(26,-25),(1,-27),(701,-677)
(1,27),(26,25),(701,-677)
(25,26),(27,1),(701,-677)
(14,13),(51,-1),(701,-677)
(29,-1),(29,-30),(871,-841)
(59,1),(15,-14),(871,-841)
(1,29),(30,29),(871,-841)
(30,-29),(1,-29),(871,-841)
(1,-1),(1,-57),(58,-56)
(23,-22),(1,-25),(573,-553)
(13,12),(45,-1),(573,-553)
(45,1),(13,-12),(573,-553)
(12,11),(39,-1),(457,-441)
(20,-19),(1,-23),(457,-441)
(23,-1),(19,-20),(457,-441)
(17,1),(7,-6),(113,-109)
(7,6),(17,-1),(113,-109)
(9,-8),(1,-13),(113,-109)
(13,-1),(8,-9),(113,-109)
(14,15),(19,1),(281,-271)
(10,9),(29,-1),(281,-271)
(29,1),(10,-9),(281,-271)
(19,-1),(14,-15),(281,-271)
(15,-14),(1,-19),(281,-271)
(14,13),(53,-1),(729,-703)
(27,-26),(1,-27),(729,-703)
(1,27),(27,26),(729,-703)
(26,27),(27,1),(729,-703)
(27,-1),(26,-27),(729,-703)
(0,1),(27,28),(28,-27)
(47,1),(13,-12),(599,-577)
(25,-1),(23,-24),(599,-577)
(24,-23),(1,-25),(599,-577)
(13,12),(47,-1),(599,-577)
(23,24),(25,1),(599,-577)
(9,8),(25,-1),(217,-209)
(13,-12),(1,-17),(217,-209)
(1,17),(13,12),(217,-209)
(28,-27),(1,-27),(757,-729)
(1,27),(28,27),(757,-729)
(55,1),(14,-13),(757,-729)
(1,-1),(1,-53),(54,-52)
(8,7),(21,-1),(161,-155)
(21,1),(8,-7),(161,-155)
(1,15),(11,10),(161,-155)
(11,-10),(1,-15),(161,-155)
(15,-1),(10,-11),(161,-155)
(10,11),(15,1),(161,-155)
(35,1),(11,-10),(375,-361)
(1,21),(18,17),(375,-361)
(17,18),(21,1),(375,-361)
(21,-1),(17,-18),(375,-361)
(18,-17),(1,-21),(375,-361)
(12,11),(41,-1),(481,-463)
(21,-20),(1,-23),(481,-463)
(23,-1),(20,-21),(481,-463)
(41,1),(12,-11),(481,-463)
(29,-28),(1,-27),(785,-755)
(14,13),(57,-1),(785,-755)
(57,1),(14,-13),(785,-755)
(27,-1),(28,-29),(785,-755)
(24,25),(25,1),(625,-601)
(13,12),(49,-1),(625,-601)
(49,1),(13,-12),(625,-601)
(25,-1),(24,-25),(625,-601)
(25,-24),(1,-25),(625,-601)
(1,51),(1,1),(52,-50)
(5,6),(9,1),(51,-49)
(9,-1),(5,-6),(51,-49)
(6,-5),(1,-9),(51,-49)
(59,1),(14,-13),(813,-781)
(27,-1),(29,-30),(813,-781)
(30,-29),(1,-27),(813,-781)
(1,27),(30,29),(813,-781)
(23,-1),(21,-22),(505,-485)
(21,22),(23,1),(505,-485)
(12,11),(43,-1),(505,-485)
(22,-21),(1,-23),(505,-485)
(1,23),(22,21),(505,-485)
(16,-15),(1,-19),(301,-289)
(19,-1),(15,-16),(301,-289)
(15,16),(19,1),(301,-289)
(1,19),(16,15),(301,-289)
(1,25),(26,25),(651,-625)
(25,26),(25,1),(651,-625)
(25,-1),(25,-26),(651,-625)
(26,-25),(1,-25),(651,-625)
(24,-25),(0,-1),(25,-24)
(11,10),(37,-1),(397,-381)
(18,19),(21,1),(397,-381)
(1,21),(19,18),(397,-381)
(37,1),(11,-10),(397,-381)
(21,-1),(18,-19),(397,-381)
(19,-18),(1,-21),(397,-381)
(53,1),(13,-12),(677,-649)
(13,12),(53,-1),(677,-649)
(26,27),(25,1),(677,-649)
(1,25),(27,26),(677,-649)
(23,-22),(1,-23),(529,-507)
(23,-1),(22,-23),(529,-507)
(45,1),(12,-11),(529,-507)
(1,23),(23,22),(529,-507)
(23,-24),(0,-1),(24,-23)
(17,-1),(13,-14),(235,-225)
(13,14),(17,1),(235,-225)
(9,8),(27,-1),(235,-225)
(27,1),(9,-8),(235,-225)
(1,25),(28,27),(703,-673)
(28,-27),(1,-25),(703,-673)
(13,12),(55,-1),(703,-673)
(55,1),(13,-12),(703,-673)
(25,-1),(27,-28),(703,-673)
(20,-19),(1,-21),(419,-401)
(1,21),(20,19),(419,-401)
(39,1),(11,-10),(419,-401)
(11,10),(39,-1),(419,-401)
(19,20),(21,1),(419,-401)
(21,-1),(19,-20),(419,-401)
(24,-23),(1,-23),(553,-529)
(1,23),(24,23),(553,-529)
(23,24),(23,1),(553,-529)
(12,11),(47,-1),(553,-529)
(47,1),(12,-11),(553,-529)
(23,-1),(23,-24),(553,-529)
(1,1),(45,1),(46,-44)
(16,17),(19,1),(321,-307)
(19,-1),(16,-17),(321,-307)
(17,-16),(1,-19),(321,-307)
(29,-28),(1,-25),(729,-697)
(13,12),(57,-1),(729,-697)
(57,1),(13,-12),(729,-697)
(25,-1),(28,-29),(729,-697)
(30,-29),(1,-25),(755,-721)
(25,-1),(29,-30),(755,-721)
(29,30),(25,1),(755,-721)
(13,12),(59,-1),(755,-721)
(24,25),(23,1),(577,-551)
(1,23),(25,24),(577,-551)
(25,-24),(1,-23),(577,-551)
(12,11),(49,-1),(577,-551)
(11,12),(15,1),(177,-169)
(1,15),(12,11),(177,-169)
(23,1),(8,-7),(177,-169)
(41,1),(11,-10),(441,-421)
(11,10),(41,-1),(441,-421)
(20,21),(21,1),(441,-421)
(21,-1),(20,-21),(441,-421)
(21,-20),(1,-21),(441,-421)
(1,-1),(1,-43),(44,-42)
(1,23),(26,25),(601,-573)
(51,1),(12,-11),(601,-573)
(23,-1),(25,-26),(601,-573)
(26,-25),(1,-23),(601,-573)
(10,9),(35,-1),(341,-325)
(18,-17),(1,-19),(341,-325)
(19,-1),(17,-18),(341,-325)
(7,8),(11,1),(85,-81)
(11,-1),(7,-8),(85,-81)
(15,1),(6,-5),(85,-81)
(6,5),(15,-1),(85,-81)
(8,-7),(1,-11),(85,-81)
(7,6),(19,-1),(127,-121)
(19,1),(7,-6),(127,-121)
(1,13),(10,9),(127,-121)
(9,10),(13,1),(127,-121)
(13,-1),(9,-10),(127,-121)
(17,-1),(14,-15),(253,-241)
(14,15),(17,1),(253,-241)
(9,8),(29,-1),(253,-241)
(1,21),(22,21),(463,-441)
